Sample_ID	PlantHeight_BLUP_effect	PlantHeight_BLUP	HeadingDate_BLUP_effect	HeadingDate_BLUP	YieldPerPlant_BLUP_effect	YieldPerPlant_BLUP
D2322	12.390930286351065	110.54538732992474	19.646277356359136	105.94398031491203	0.1629144085989959	20.179130649419534
D2114	13.786430393646233	111.9408874372199	14.93342111964476	101.23112407819765	2.4556608054209326	22.47187704624147
D3799	11.803976108324385	109.95843315189805	13.96313992815479	100.26084288670768	4.4047093117438685	24.420925552564405
D2029	32.853645107056295	131.00810215062995	17.755892937622757	104.05359589617565	-2.2840334609081947	17.732182779912343
D2972	16.561754570270388	114.71621161384405	16.33967442397799	102.63737738253087	4.190557592914458	24.206773833734996
D2323	12.26248413915595	110.41694118272962	19.469872867735454	105.76757582628835	-0.5882824185173184	19.427933822303217
D2025	14.338045012079727	112.4925020556534	14.933421119644745	101.23112407819764	-1.6154512508330188	18.40076498998752
D3265	18.619111883879143	116.77356892745281	14.3500776838646	100.64778064241749	-0.6095982926917223	19.406617948128815
D3378	10.83066089282058	108.98511793639425	21.508426164496665	107.80612912304956	0.6332722331013532	20.649488473921892
D2261	6.583768701278441	104.73822574485212	12.640162767537602	98.9378657260905	5.096837327940059	25.113053568760595
D3144	-3.417940740685162	94.7365163028885	14.833749878501962	101.13145283705485	-1.774265729221416	18.24195051159912
D2125	14.396109708756866	112.55056675233054	15.109825608268439	101.40752856682133	-2.0097870002149385	18.0064292406056
D3571	4.832473470726098	102.98693051429977	13.089919643284164	99.38762260183705	-0.49572075460381465	19.52049548621672
D3028	11.967106426913446	110.12156347048712	18.988991177877725	105.28669413643061	-0.19472884424187933	19.821487396578657
D2835	10.63358023840347	108.78803728197714	10.304052999294754	96.60175595784764	-4.714515450770808	15.301700790049729
D3138	10.0907869876754	108.24524403124907	14.543546561719536	100.84124952027243	2.150223004775061	22.166439245595598
D3135	1.7023339509842188	99.85679099455788	14.930484317429345	101.22818727598224	1.5373661707259885	21.553582411546525
D2316	15.902964667190446	114.05742171076412	17.52942349287558	103.82712645142847	2.097970180943968	22.114186421764504
D2318	10.683300343162346	108.83775738673602	16.470996561133852	102.76869951968675	2.265754506274938	22.281970747095475
D2002	71.42355975895592	169.5780168025296	21.019375977160028	107.31707893571291	-1.3863447355333707	18.629871505287166
D2679	26.66711560653953	124.8215726501132	17.050274983128393	103.34797794168128	2.8244456423159017	22.840661883136438
